window,rows,new_processes,new_artifacts,new_edges,unique_processes,attack_present,tactic,new_sockets,socket_fan_out,graph_density_proxy,edges_per_minute
28359144,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359145,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359146,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359147,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359148,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359149,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359150,36,5,0,31,4,0,normal,0,0,1.24,31.0
28359151,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359152,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359153,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359154,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359155,58,14,0,44,8,1,exfiltration,0,0,0.22448979591836735,44.0
28359156,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359157,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359158,15,0,0,15,0,0,normal,0,0,15.0,15.0
28359159,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359160,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359161,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359162,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359163,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359164,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359165,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359166,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359167,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359168,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359169,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359170,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359171,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359172,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359173,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359174,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359175,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359176,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359177,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359178,15,0,0,15,0,0,normal,0,0,15.0,15.0
28359179,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359180,27,2,0,25,2,0,normal,0,0,6.25,25.0
28359181,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359182,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359183,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359184,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359185,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359186,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359187,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359188,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359189,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359190,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359191,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359192,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359193,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359194,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359195,15,0,0,15,0,0,normal,0,0,15.0,15.0
28359196,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359197,42,3,0,39,3,0,normal,0,0,4.333333333333333,39.0
28359198,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359199,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359200,32,4,0,28,3,0,normal,0,0,1.75,28.0
28359201,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359202,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359203,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359204,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359205,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359206,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359207,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359208,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359209,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359210,31,3,0,28,3,0,normal,0,0,3.111111111111111,28.0
28359211,227,70,0,157,36,0,normal,0,0,0.032040816326530615,157.0
28359212,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359213,20,2,0,18,1,0,normal,0,0,4.5,18.0
28359214,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359215,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359216,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359217,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359218,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359219,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359220,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359221,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359222,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359223,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359224,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359225,47,10,0,37,6,1,exfiltration,0,0,0.37,37.0
28359226,32,4,0,28,3,0,normal,0,0,1.75,28.0
28359227,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359228,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359229,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359230,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359231,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359232,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359233,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359234,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359235,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359236,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359237,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359238,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359239,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359240,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359241,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359242,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359243,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359244,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359245,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359246,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359247,31,0,0,31,0,0,normal,0,0,31.0,31.0
28359248,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359249,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359250,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359251,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359252,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359253,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359254,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359255,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359256,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359257,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28359258,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359259,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359260,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359261,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359262,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359263,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359264,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359265,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359266,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359267,26,0,0,26,0,0,normal,0,0,26.0,26.0
28359268,27,2,0,25,2,0,normal,0,0,6.25,25.0
28359269,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359270,30,3,0,27,3,0,normal,0,0,3.0,27.0
28359271,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359272,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359273,27,2,0,25,2,0,normal,0,0,6.25,25.0
28359274,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359275,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359276,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359277,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359278,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359279,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359280,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359281,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359282,26,0,0,26,0,0,normal,0,0,26.0,26.0
28359283,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359284,27,0,0,27,1,0,normal,0,0,27.0,27.0
28359285,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359286,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359287,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359288,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359289,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359290,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359291,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359292,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359293,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359294,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359295,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359296,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359297,26,0,0,26,0,0,normal,0,0,26.0,26.0
28359298,41,8,0,33,5,1,exfiltration,0,0,0.515625,33.0
28359299,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359300,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359301,32,4,0,28,3,0,normal,0,0,1.75,28.0
28359302,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359303,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359304,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359305,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359306,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359307,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359308,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359309,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359310,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359311,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359312,26,0,0,26,0,0,normal,0,0,26.0,26.0
28359313,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359314,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359315,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359316,32,4,0,28,3,0,normal,0,0,1.75,28.0
28359317,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28359318,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359319,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359320,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359321,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359322,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359323,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359324,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359325,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359326,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359327,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359328,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359329,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359330,30,3,0,27,3,0,normal,0,0,3.0,27.0
28359331,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359332,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359333,26,2,0,24,2,0,normal,0,0,6.0,24.0
28359334,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359335,15,0,0,15,0,0,normal,0,0,15.0,15.0
28359336,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359337,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359338,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359339,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359340,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359341,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359342,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359343,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359344,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359345,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359346,32,4,0,28,3,0,normal,0,0,1.75,28.0
28359347,48,6,0,42,4,1,CandC,0,0,1.1666666666666667,42.0
28359348,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359349,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359350,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359351,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359352,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359353,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359354,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359355,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359356,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359357,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359358,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359359,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359360,15,0,0,15,0,0,normal,0,0,15.0,15.0
28359361,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359362,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359363,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359364,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359365,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359366,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359367,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359368,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359369,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359370,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359371,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359372,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359373,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359374,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359375,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359376,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359377,34,3,0,31,2,0,normal,0,0,3.4444444444444446,31.0
28359378,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359379,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359380,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359381,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359382,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359383,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359384,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359385,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359386,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359387,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359388,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359389,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359390,30,3,0,27,3,0,normal,0,0,3.0,27.0
28359391,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359392,31,2,0,29,1,0,normal,0,0,7.25,29.0
28359393,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359394,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359395,31,4,0,27,3,1,CandC,0,0,1.6875,27.0
28359396,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359397,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359398,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359399,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359400,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359401,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359402,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359403,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359404,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359405,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359406,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359407,26,0,0,26,0,0,normal,0,0,26.0,26.0
28359408,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359409,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359410,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359411,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359412,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359413,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359414,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359415,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359416,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359417,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359418,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359419,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359420,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359421,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359422,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359423,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359424,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359425,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359426,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359427,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359428,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359429,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359430,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359431,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359432,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359433,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359434,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359435,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359436,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359437,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28359438,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359439,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359440,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359441,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359442,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359443,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359444,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359445,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359446,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359447,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359448,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359449,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359450,35,5,0,30,4,0,normal,0,0,1.2,30.0
28359451,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359452,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359453,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359454,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359455,31,4,0,27,3,0,normal,0,0,1.6875,27.0
28359456,41,8,0,33,5,1,discovery,0,0,0.515625,33.0
28359457,26,0,0,26,0,0,normal,0,0,26.0,26.0
28359458,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359459,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359460,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359461,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359462,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359463,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359464,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359465,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359466,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359467,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359468,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359469,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359470,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359471,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359472,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359473,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359474,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359475,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359476,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359477,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359478,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359479,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359480,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359481,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359482,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359483,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359484,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359485,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359486,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359487,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359488,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359489,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359490,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359491,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359492,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359493,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359494,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359495,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359496,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359497,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28359498,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359499,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359500,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359501,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359502,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359503,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359504,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359505,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359506,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359507,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359508,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359509,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359510,30,3,0,27,3,0,normal,0,0,3.0,27.0
28359511,38,6,0,32,4,0,normal,0,0,0.8888888888888888,32.0
28359512,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359513,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359514,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359515,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359516,38,6,0,32,4,1,discovery,0,0,0.8888888888888888,32.0
28359517,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359518,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359519,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359520,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359521,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359522,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359523,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359524,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359525,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359526,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359527,26,0,0,26,0,0,normal,0,0,26.0,26.0
28359528,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359529,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359530,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359531,36,5,0,31,4,0,normal,0,0,1.24,31.0
28359532,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359533,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359534,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359535,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359536,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359537,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359538,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359539,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359540,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359541,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359542,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359543,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359544,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359545,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359546,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359547,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359548,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359549,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359550,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359551,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359552,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359553,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359554,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359555,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359556,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359557,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28359558,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359559,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359560,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359561,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359562,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359563,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359564,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359565,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359566,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359567,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359568,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359569,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359570,31,3,0,28,3,0,normal,0,0,3.111111111111111,28.0
28359571,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359572,37,2,0,35,2,0,normal,0,0,8.75,35.0
28359573,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359574,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359575,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359576,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359577,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359578,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359579,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359580,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359581,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359582,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359583,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359584,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359585,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359586,43,8,0,35,5,1,discovery,0,0,0.546875,35.0
28359587,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359588,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359589,23,0,0,23,1,0,normal,0,0,23.0,23.0
